code,description,tag
37742005,"Intestinal electrolyte movement by convection, function (observable entity)",observable entity
37801004,"Velocity of airflow, function (observable entity)",observable entity
37811006,"Reverse esophageal peristalsis, function (observable entity)",observable entity
37845004,"Heme-heme interaction, function (observable entity)",observable entity
37993006,"Yawning, function (observable entity)",observable entity
38080001,"Reciprocal innervation, function (observable entity)",observable entity
38186005,"Resistance to infection, function (observable entity)",observable entity
38187001,"Nonelectrolyte-stimulated sodium absorption, function (observable entity)",observable entity
38522000,Pons pneumotaxic inhibitory center function (observable entity),observable entity
38597004,"Intestinal absorption, function (observable entity)",observable entity
38661002,"Intensity discrimination, function (observable entity)",observable entity
38695003,"Hepatocyte bile transport mechanism, function (observable entity)",observable entity
38820004,"Basophil production, function (observable entity)",observable entity
38860003,TAT gene (observable entity),observable entity
38952000,"Signal transduction, function (observable entity)",observable entity
38962007,"Skin pigmentation, function (observable entity)",observable entity
38963002,"Intestinal epithelial cell transport, function (observable entity)",observable entity
39025000,Nutrient requirement (observable entity),observable entity
39040003,Statotonic reflex (observable entity),observable entity
39080007,Enterogastric reflex (observable entity),observable entity
39122004,Quadrantic visual field (observable entity),observable entity
39140000,Vocal pitch (observable entity),observable entity
39146006,"Stress tolerance, function (observable entity)",observable entity
39211005,Bowel action (observable entity),observable entity
39247006,"Erythrocyte life span, function (observable entity)",observable entity
39338001,"Sodium hydrogen exchange, function (observable entity)",observable entity
39420003,Glossopharyngeal nerve sensory function (observable entity),observable entity
39438000,U wave feature (observable entity),observable entity
39511009,"Static recoil curve of lungs, function (observable entity)",observable entity
39527002,"Resonance, function (observable entity)",observable entity
39542004,Glossopharyngeal nerve motor function (observable entity),observable entity
39622003,Capillary blood volume (observable entity),observable entity
39632005,"QRS interval, function (observable entity)",observable entity
39744000,Autonomic piloerector function (observable entity),observable entity
39899002,"Blood-retina barrier, function (observable entity)",observable entity
39996008,Rectoanal inhibitory reflex (observable entity),observable entity
40015002,"Flatus, function (observable entity)",observable entity
40087002,"Threshold perception, function (observable entity)",observable entity
40091007,"Catabolism, function (observable entity)",observable entity
40117008,"Gastric emptying, function (observable entity)",observable entity
40137007,Pupil light reflex (observable entity),observable entity
40139005,"Osteocytic bone matrix maintenance, function (observable entity)",observable entity
40187000,"Antigen processing, function (observable entity)",observable entity
40269008,"Localized Shwartzman reaction, function (observable entity)",observable entity
40335009,Ejaculation (observable entity),observable entity
40336005,"Fermentation, function (observable entity)",observable entity
40394006,"Generalized Shwartzman reaction, function (observable entity)",observable entity
40407006,"Intestinal passive chloride transport, function (observable entity)",observable entity
