code,description,tag
170744004,Follow-up diabetic assessment (regime/therapy),regime/therapy
170757007,Fundoscopy - diabetic check (regime/therapy),regime/therapy
170762008,Conversion to insulin (regime/therapy),regime/therapy
170777000,Diabetic annual review (regime/therapy),regime/therapy
170778005,Annual diabetic blood test (regime/therapy),regime/therapy
170780004,Thyroid disease monitoring (regime/therapy),regime/therapy
170781000,Initial thyroid assessment (regime/therapy),regime/therapy
170782007,Follow-up thyroid assessment (regime/therapy),regime/therapy
170794003,Initial obesity assessment (regime/therapy),regime/therapy
170795002,Follow-up obesity assessment (regime/therapy),regime/therapy
170809008,Endocrine disorder monitoring (regime/therapy),regime/therapy
170810003,Initial endocrine assessment (regime/therapy),regime/therapy
170811004,Follow-up endocrine assessment (regime/therapy),regime/therapy
170814007,Endocrine treatment change (regime/therapy),regime/therapy
170818005,B12 deficiency monitoring (regime/therapy),regime/therapy
170819002,B12 deficiency initial assessment (regime/therapy),regime/therapy
170820008,B12 deficiency follow-up assessment (regime/therapy),regime/therapy
170828001,Blood disorder monitoring (regime/therapy),regime/therapy
170829009,Blood disorder - initial assessment (regime/therapy),regime/therapy
170830004,Blood disorder - follow-up assessment (regime/therapy),regime/therapy
170836005,Allergic disorder monitoring (regime/therapy),regime/therapy
170837001,Allergic disorder initial assessment (regime/therapy),regime/therapy
170838006,Allergic disorder follow-up assessment (regime/therapy),regime/therapy
170846007,Rheumatology initial assessment (regime/therapy),regime/therapy
170847003,Rheumatology follow-up assessment (regime/therapy),regime/therapy
170856006,Skin disorder monitoring (regime/therapy),regime/therapy
170857002,Initial skin assessment (regime/therapy),regime/therapy
170858007,Follow-up skin assessment (regime/therapy),regime/therapy
170865004,Gynecological disorder monitoring (regime/therapy),regime/therapy
170866003,Gynecological disorder: initial assessment (regime/therapy),regime/therapy
170867007,Gynecological follow-up assessment (regime/therapy),regime/therapy
170874002,Urinary disorder monitoring (regime/therapy),regime/therapy
170875001,Urinary: initial assessment (regime/therapy),regime/therapy
170876000,Follow-up urinary assessment (regime/therapy),regime/therapy
170883007,Intermittent self-catheterize (regime/therapy),regime/therapy
170884001,Trial without catheter (regime/therapy),regime/therapy
170886004,"Ear, nose and throat disorder monitoring (regime/therapy)",regime/therapy
170888003,"Ear, nose and throat: initial assessment (regime/therapy)",regime/therapy
170889006,"Follow-up ear, nose and throat assessment (regime/therapy)",regime/therapy
170896008,Occupation risk monitoring (regime/therapy),regime/therapy
170897004,Environment risk monitoring (regime/therapy),regime/therapy
170898009,Ostomy monitoring (regime/therapy),regime/therapy
170899001,Initial ostomy assessment (regime/therapy),regime/therapy
170900006,Follow-up ostomy assessment (regime/therapy),regime/therapy
170907009,Initial risk drug assessment (regime/therapy),regime/therapy
170908004,Follow-up risk drug assessment (regime/therapy),regime/therapy
170915007,Initial warfarin assessment (regime/therapy),regime/therapy
170916008,Follow-up warfarin assessment (regime/therapy),regime/therapy
170922004,Repeat prescription monitoring (regime/therapy),regime/therapy
170923009,Repeat prescription - initial assessment (regime/therapy),regime/therapy
170924003,Repeat prescription - follow-up assessment (regime/therapy),regime/therapy
170945005,Eye disorder monitoring (regime/therapy),regime/therapy
170946006,Glaucoma monitoring (regime/therapy),regime/therapy
170949004,Menopause initial assessment (regime/therapy),regime/therapy
170950004,Menopause follow-up assessment (regime/therapy),regime/therapy
170953002,Menopause: bone density check (regime/therapy),regime/therapy
170966002,Ear disorder monitoring (regime/therapy),regime/therapy
171066005,Antenatal relaxation class (regime/therapy),regime/therapy
171067001,Postnatal support group (regime/therapy),regime/therapy
171434007,Health promotion (regime/therapy),regime/therapy
171550002,Monitoring of pressure in ventricle of brain (regime/therapy),regime/therapy
182548004,Chiropraxy (regime/therapy),regime/therapy
182549007,Osteopathy (regime/therapy),regime/therapy
182550007,Physiotherapy manipulation (regime/therapy),regime/therapy
182612008,Skeletal massage (regime/therapy),regime/therapy
182618007,Rhythmic percussion (regime/therapy),regime/therapy
182623007,Assisted exercise in pool (regime/therapy),regime/therapy
182624001,Free exercises in pool (regime/therapy),regime/therapy
182627008,Aerotherapy (regime/therapy),regime/therapy
182628003,Therapeutic insufflation (regime/therapy),regime/therapy
182655007,Local heating - infrared irradiation (regime/therapy),regime/therapy
182660006,Cold therapy (regime/therapy),regime/therapy
182724005,Further asthma - drug prevention (regime/therapy),regime/therapy
182725006,Physiotherapy for prevention of pulmonary complications (regime/therapy),regime/therapy
182765005,Physiotherapy for prevention of cardiovascular complications (regime/therapy),regime/therapy
182766006,Physiotherapy for maintenance of cardiovascular performance (regime/therapy),regime/therapy
182775008,Postoperative monitoring (regime/therapy),regime/therapy
182777000,Monitoring of patient (regime/therapy),regime/therapy
182778005,Metabolic monitoring (regime/therapy),regime/therapy
182779002,Metabolic crisis monitoring (regime/therapy),regime/therapy
182780004,Diabetic crisis monitoring (regime/therapy),regime/therapy
182781000,Diabetic stabilization (regime/therapy),regime/therapy
182783002,Dehydration monitoring (regime/therapy),regime/therapy
182784008,Hemolysis monitoring (regime/therapy),regime/therapy
182785009,Starvation monitoring (regime/therapy),regime/therapy
182790007,Psychiatric monitoring (regime/therapy),regime/therapy
182791006,Psychiatric observation (regime/therapy),regime/therapy
182793009,Neurological monitoring regime (regime/therapy),regime/therapy
182796001,Intracranial pressure monitoring regime (regime/therapy),regime/therapy
182797005,Spinal cord function monitoring (regime/therapy),regime/therapy
182800007,Intrapleural pressure monitor (regime/therapy),regime/therapy
182803009,Cardiac emergency monitoring (regime/therapy),regime/therapy
182805002,Cardiac output monitoring (regime/therapy),regime/therapy
182806001,Plethysmographic monitoring (regime/therapy),regime/therapy
182807005,Continuous blood sampling (regime/therapy),regime/therapy
182809008,Renal function monitoring (regime/therapy),regime/therapy
182810003,Intensive care monitoring (regime/therapy),regime/therapy
182922004,Dietary regime (regime/therapy),regime/therapy
182923009,Nil by mouth (regime/therapy),regime/therapy
182954008,Dietary prophylaxis (regime/therapy),regime/therapy
182955009,Low carbohydrate diet - prophylaxis (regime/therapy),regime/therapy
182956005,Low calorie diet - prophylaxis (regime/therapy),regime/therapy
182957001,Low salt diet - prophylaxis (regime/therapy),regime/therapy
182958006,Salt free diet - prophylaxis (regime/therapy),regime/therapy
182959003,Low protein diet - prophylaxis (regime/therapy),regime/therapy
182960008,Unsaturated fat diet - prophylaxis (regime/therapy),regime/therapy
182964004,Terminal care (regime/therapy),regime/therapy
182968001,Homeopathic therapy (regime/therapy),regime/therapy
182969009,Dependent drug detoxification (regime/therapy),regime/therapy
182998008,Intensive nursing care (regime/therapy),regime/therapy
183000004,Intermediate nursing care (regime/therapy),regime/therapy
183001000,Incontinence care (regime/therapy),regime/therapy
183019009,Promotion of healing (regime/therapy),regime/therapy
183020003,Promotion of healing with positive pressure (regime/therapy),regime/therapy
183021004,Oxygenation of slough (regime/therapy),regime/therapy
183027000,Prolonged intravenous feeding (regime/therapy),regime/therapy
183028005,Nasal tube feeding (regime/therapy),regime/therapy
183094000,Tender loving care (regime/therapy),regime/therapy
183270005,Visual defect-remedial therapy (regime/therapy),regime/therapy
183273007,Speech defect remedial therapy (regime/therapy),regime/therapy
183274001,Speech training (regime/therapy),regime/therapy
183280009,Deafness remedial therapy (regime/therapy),regime/therapy
183281008,Lip-reading training (regime/therapy),regime/therapy
183282001,Finger-reading training (regime/therapy),regime/therapy
183284000,Oral rehabilitation (regime/therapy),regime/therapy
183285004,Masticatory exercises (regime/therapy),regime/therapy
183286003,Swallowing defect amelioration (regime/therapy),regime/therapy
183290001,Exercises for rigidity (regime/therapy),regime/therapy
183291002,Exercises for paralysis (regime/therapy),regime/therapy
183292009,Exercises for spasticity (regime/therapy),regime/therapy
183295006,Locomotor training (regime/therapy),regime/therapy
183301007,Physical exercises (regime/therapy),regime/therapy
183302000,Active exercise (regime/therapy),regime/therapy
183306002,Pelvic floor exercises (regime/therapy),regime/therapy
183307006,Quadriceps exercises (regime/therapy),regime/therapy
183311000,Passive exercise (regime/therapy),regime/therapy
183313002,Joint movement/exercise (regime/therapy),regime/therapy
183314008,Joint movement training (regime/therapy),regime/therapy
183316005,Continuous passive mobilization (regime/therapy),regime/therapy
183317001,Continuous passive mobilization of fingers (regime/therapy),regime/therapy
183318006,Continuous passive mobilization of wrist (regime/therapy),regime/therapy
183319003,Continuous passive mobilization of elbow (regime/therapy),regime/therapy
183320009,Continuous passive mobilization of shoulder (regime/therapy),regime/therapy
183321008,Continuous passive mobilization of hip (regime/therapy),regime/therapy
183322001,Continuous passive mobilization of knee (regime/therapy),regime/therapy
183323006,Continuous passive mobilization of ankle (regime/therapy),regime/therapy
183326003,Combined physical therapy (regime/therapy),regime/therapy
183327007,Cardiovascular retraining (regime/therapy),regime/therapy
183328002,Reduction of edema (regime/therapy),regime/therapy
183329005,Antenatal exercises (regime/therapy),regime/therapy
183335005,Postnatal exercises (regime/therapy),regime/therapy
183339004,Educational rehabilitation (regime/therapy),regime/therapy
183345007,Daily living activity therapy (regime/therapy),regime/therapy
183355006,Social rehabilitation (regime/therapy),regime/therapy
183356007,Domestic task rehabilitation (regime/therapy),regime/therapy
183357003,Domestic responsibility rehabilitation (regime/therapy),regime/therapy
183358008,Organized games (regime/therapy),regime/therapy
183364001,Use of aids for daily life (regime/therapy),regime/therapy
183365000,Use of kitchen aids (regime/therapy),regime/therapy
183366004,Use of bathroom aids (regime/therapy),regime/therapy
183367008,Use of work aids (regime/therapy),regime/therapy
183368003,Use of indoor mobility aids (regime/therapy),regime/therapy
183376001,Mobilizing (regime/therapy),regime/therapy
183381005,General psychotherapy (regime/therapy),regime/therapy
183382003,Psychotherapy - behavioral (regime/therapy),regime/therapy
183383008,Psychotherapy - cognitive (regime/therapy),regime/therapy
