"conceptId","term","read2_code","read2_term","read2_chapter"
"165489000","Polychromatic red blood cells (finding)","42E6.00","RBC's - polychromasia","4 - Laboratory procedures"
"165493006","Red blood cell - red blood cell clumping (finding)","42FZ.00","Red blood cell clumping NOS","4 - Laboratory procedures"
"165493006","Red blood cell - red blood cell clumping (finding)","42F..00","RBC - red blood cell clumping","4 - Laboratory procedures"
"165494000","Red blood cell not clumping (finding)","42F1.00","Red blood cell not clumping","4 - Laboratory procedures"
"165495004","Auto-agglutination of red blood cell (finding)","42F2.00","RBC: auto-agglutination","4 - Laboratory procedures"
"165496003","Rouleaux (finding)","42F3.00","RBC: rouleaux formation","4 - Laboratory procedures"
"165499005","Red blood cell enzymes normal (finding)","42G1.00","Red blood cell enzymes normal","4 - Laboratory procedures"
"165500001","Red blood cell enzymes abnormal (finding)","42G2.00","RBC enzymes abnormal","4 - Laboratory procedures"
"165507003","White blood cell count normal (finding)","42H1.00","White cell count normal","4 - Laboratory procedures"
"165509000","White blood cell count abnormal (finding)","42H5.00","White cell count abnormal","4 - Laboratory procedures"
"165512002","Differential white cell count normal (finding)","42I1.00","Diff. white cell count normal","4 - Laboratory procedures"
"165513007","Differential white count abnormal (finding)","42I2.00","Diff. white count abnormal","4 - Laboratory procedures"
"165516004","Neutrophil count normal (finding)","42J1.00","Neutrophil count normal","4 - Laboratory procedures"
"165517008","Neutropenia (finding)","42J2.00","Neutropenia","4 - Laboratory procedures"
"165518003","Neutrophilia (finding)","42J3.00","Neutrophilia","4 - Laboratory procedures"
"165519006","Neutrophil count abnormal (finding)","42J4.00","Neutrophil count abnormal","4 - Laboratory procedures"
"165522008","Eosinophil count normal (finding)","42K1.00","Eosinophil count normal","4 - Laboratory procedures"
"165527002","Basophil count normal (finding)","42L1.00","Basophil count normal","4 - Laboratory procedures"
"165528007","Basophil count abnormal (finding)","42L3.00","Basophil count abnormal","4 - Laboratory procedures"
"165530009","Lymphocyte count normal (finding)","42M1.00","Lymphocyte count normal","4 - Laboratory procedures"
"165531008","Lymphocytosis - absolute (disorder)","42M2.00","Lymphocytosis - absolute","4 - Laboratory procedures"
"165532001","Relative lymphocytosis (finding)","42M3.00","Lymphocytosis - relative","4 - Laboratory procedures"
"165534000","Lymphocyte count abnormal (finding)","42M5.00","Lymphocyte count abnormal","4 - Laboratory procedures"
"165537007","Monocyte count normal (finding)","42N1.00","Monocyte count normal","4 - Laboratory procedures"
"165539005","Monocytopenia (finding)","42N3.00","Monocytopenia","4 - Laboratory procedures"
"165540007","Abnormal monocytes (finding)","42N4.00","Abnormal monocytes","4 - Laboratory procedures"
"165541006","Monocyte count abnormal (finding)","42N5.00","Monocyte count abnormal","4 - Laboratory procedures"
"165543009","Immature white blood cells (finding)","42O..00","Immature white blood cells","4 - Laboratory procedures"
"165543009","Immature white blood cells (finding)","42OZ.00","Immature white blood cells NOS","4 - Laboratory procedures"
"165544003","Immature white blood cells - none present (finding)","42O1.00","Immature WBC's - non present","4 - Laboratory procedures"
"165546001","Metamyelocytes present (finding)","42O3.00","Metamyelocytes present","4 - Laboratory procedures"
"165547005","Blast cells present (finding)","42O4.00","Blast cells present","4 - Laboratory procedures"
"165555003","Platelet count normal (finding)","42P1.00","Platelet count normal","4 - Laboratory procedures"
"165558001","Platelet count abnormal (finding)","42P4.00","Platelet count abnormal","4 - Laboratory procedures"
"165562007","Coagulation/bleeding tests normal (finding)","42Q1.00","Coag./bleeding tests normal","4 - Laboratory procedures"
"165563002","Coagulation/bleeding tests abnormal (finding)","42Q2.00","Coag./bleeding tests abnormal","4 - Laboratory procedures"
"165568006","Prothrombin time abnormal (finding)","42Q5000","Prothrombin time abnormal","4 - Laboratory procedures"
"165569003","Prothrombin time low (finding)","42Q5100","Prothrombin time low","4 - Laboratory procedures"
"165570002","Prothrombin time normal (finding)","42Q5200","Prothrombin time normal","4 - Laboratory procedures"
"165574006","Thrombin time normal (finding)","42Q8000","Thrombin time normal","4 - Laboratory procedures"
"165575007","Thrombin time abnormal (finding)","42Q8100","Thrombin time abnormal","4 - Laboratory procedures"
"165581004","International normalized ratio (observable entity)","42QE.00","International normalised ratio","4 - Laboratory procedures"
"165582006","International normalized ratio normal (finding)","42QE000","INR - international normal ratio normal","4 - Laboratory procedures"
"165583001","International normalized ratio abnormal (finding)","42QE100","INR - international normal ratio abnormal","4 - Laboratory procedures"
"165622003","Serum iron normal (finding)","42R1.00","Serum iron normal","4 - Laboratory procedures"
"165623008","Serum iron low (finding)","42R2.00","Serum iron low","4 - Laboratory procedures"
"165624002","Serum iron raised (finding)","42R3.00","Serum iron raised","4 - Laboratory procedures"
"165626000","Ferritin level low (finding)","42R4100","Ferritin level low","4 - Laboratory procedures"
"165627009","Serum ferritin normal (finding)","42R4200","Serum ferritin normal","4 - Laboratory procedures"
"165629007","Total iron binding capacity normal (finding)","42R5000","TIBC - Total iron binding capacity normal","4 - Laboratory procedures"
"165630002","Total iron binding capacity low (finding)","42R5100","TIBC - Total iron binding capacity low","4 - Laboratory procedures"
"165631003","Serum iron level abnormal (finding)","42R6.00","Serum iron abnormal","4 - Laboratory procedures"
"165637004","Iron kinetics normal (finding)","42S1.00","Iron kinetics normal","4 - Laboratory procedures"
"165638009","Iron kinetics abnormal (finding)","42S2.00","Iron kinetics abnormal","4 - Laboratory procedures"
"165644008","Serum vitamin B12 normal (finding)","42T1.00","Serum vitamin B12 normal","4 - Laboratory procedures"
"165645009","Serum vitamin B12 low (finding)","42T2.00","Serum vitamin B12 low","4 - Laboratory procedures"
"165649003","Serum folate normal (finding)","42U1.00","Serum folate normal","4 - Laboratory procedures"
"165650003","Serum folate low (finding)","42U2.00","Serum folate low","4 - Laboratory procedures"
"165655008","Red blood cell folate normal (finding)","42U7.00","RBC folate normal","4 - Laboratory procedures"
"165656009","Red blood cell folate low (finding)","42U8.00","RBC folate low","4 - Laboratory procedures"
"165658005","Whole blood folate normal (finding)","42UA.00","Whole blood folate normal","4 - Laboratory procedures"
"165659002","Whole blood folate low (finding)","42UB.00","Whole blood folate low","4 - Laboratory procedures"
"165661006","Red cell folate abnormal (finding)","42UD.00","RBC folate abnormal","4 - Laboratory procedures"
"165668000","Kleihauer test normal (finding)","42V4000","Kleihauer test normal","4 - Laboratory procedures"
"165669008","Kleihauer test abnormal (finding)","42V4100","Kleihauer test abnormal","4 - Laboratory procedures"
"165679005","Hemoglobin A1c less than 7% indicating good diabetic control (finding)","42W1.00","Hb. A1C < 7% - good control","4 - Laboratory procedures"
"165679005","Hemoglobin A1c less than 7% indicating good diabetic control (finding)","42c0.00","HbA1 < 7% - good control","4 - Laboratory procedures"
"165680008","Hemoglobin A1c between 7%-10% indicating borderline diabetic control (finding)","42W2.00","Hb. A1C 7-10% - borderline","4 - Laboratory procedures"
"165680008","Hemoglobin A1c between 7%-10% indicating borderline diabetic control (finding)","42c1.00","HbA1 7 - 10% - borderline control","4 - Laboratory procedures"
"165681007","Hemoglobin A1c greater than 10% indicating poor diabetic control (finding)","42W3.00","Hb. A1C > 10% - bad control","4 - Laboratory procedures"
"165681007","Hemoglobin A1c greater than 10% indicating poor diabetic control (finding)","42c2.00","HbA1 > 10% - bad control","4 - Laboratory procedures"
"165685003","Reticulocyte count abnormal (finding)","42X0.00","Reticulocyte count abnormal","4 - Laboratory procedures"
"165686002","Reticulocyte count normal (finding)","42X1.00","Reticulocyte count normal","4 - Laboratory procedures"
"165742001","Blood sent for grouping (situation)","4311.00","Blood sent for grouping","4 - Laboratory procedures"
"165743006","Blood group AB (finding)","4314.00","Blood group AB","4 - Laboratory procedures"
"165745004","Rhesus blood grouping (procedure)","432Z.00","Rhesus blood grouping NOS","4 - Laboratory procedures"
"165746003","RhD negative (finding)","4321.00","Rhesus negative","4 - Laboratory procedures"
"165747007","RhD positive (finding)","4322.00","Rhesus positive","4 - Laboratory procedures"
"165750005","Blood group typing, minor blood group (procedure)","433Z.00","Minor blood group NOS","4 - Laboratory procedures"
"165751009","Duffy blood group (finding)","4331.00","Duffy blood group","4 - Laboratory procedures"
"165752002","Kidd blood group (procedure)","4332.00","Kidd blood group","4 - Laboratory procedures"
"165753007","Kell blood group (procedure)","4333.00","Kell blood group","4 - Laboratory procedures"
"165754001","Lewis blood group (procedure)","4334.00","Lewis blood group","4 - Laboratory procedures"
"165755000","Lewis antibodies present (finding)","4334000","Lewis antibodies present","4 - Laboratory procedures"
"165756004","Lutheran blood group typing (procedure)","4335.00","Lutheran blood group","4 - Laboratory procedures"
"165761002","Blood sent for cross-matching (situation)","4341.00","Blood sent for cross-matching","4 - Laboratory procedures"
"165762009","Blood been cross-matched (situation)","4342.00","Blood been cross-matched","4 - Laboratory procedures"
"165766007","Blood transfusion center reference number (situation)","435..00","Transfusion centre ref. no.","4 - Laboratory procedures"
"165766007","Blood transfusion center reference number (situation)","435..11","Blood transfus. centre ref.no","4 - Laboratory procedures"
"165767003","Rhesus antibody titer measurement (procedure)","436Z.00","Rhesus antibody titre NOS","4 - Laboratory procedures"
"165768008","Rhesus antibody absent (situation)","4361.00","Rhesus antibody absent","4 - Laboratory procedures"
"165769000","Rhesus antibody present (finding)","4362.00","Rhesus antibody present","4 - Laboratory procedures"
"165771000","Coombs test - anti-human globulin (procedure)","437..11","Coombs test","4 - Laboratory procedures"
"165771000","Coombs test - anti-human globulin (procedure)","437..00","Coombs test - anti human glob.","4 - Laboratory procedures"
"165772007","Direct Coombs test negative (finding)","4371.00","Direct Coombs test negative","4 - Laboratory procedures"
"165773002","Direct Coombs test positive (finding)","4372.00","Direct Coombs test positive","4 - Laboratory procedures"
"165774008","Indirect Coombs test negative (finding)","4373.00","Indirect Coombs test negative","4 - Laboratory procedures"
"165775009","Indirect Coombs test positive (finding)","4374.00","Indirect Coombs test positive","4 - Laboratory procedures"
"165780000","Syphilis titer test negative (finding)","4381.00","Syphilis titre test negative","4 - Laboratory procedures"
"165781001","Syphilis titer test positive (finding)","4382.00","Syphilis titre test positive","4 - Laboratory procedures"
"165790008","Blood sent - rubella antibody (situation)","4391.00","Blood sent - rubella antibody","4 - Laboratory procedures"
"165791007","Rubella antibody absent (finding)","4392.00","Rubella antibody absent","4 - Laboratory procedures"
"165792000","Rubella antibody present - immune (finding)","4393.00","Rubella antib. present -immune","4 - Laboratory procedures"
"165793005","Rubella antibody - rising titer (finding)","4394.00","Rubella antib. - rising titre","4 - Laboratory procedures"
"165794004","Rubella antibody low - not immune (finding)","4395.00","Rubella a/b low - not immune","4 - Laboratory procedures"
"165803005","Blood sent: SH-antigen test (situation)","43B1.00","Blood sent: SH-antigen test","4 - Laboratory procedures"
"165806002","Hepatitis B surface antigen positive (finding)","43B4.00","Hepatitis B surface antig +ve","4 - Laboratory procedures"
"165807006","Hepatitis Be antigen present (finding)","43B5.00","Hepatitis e antigen present","4 - Laboratory procedures"
"165808001","Hepatitis B non-immune (finding)","43B6.00","Hepatitis B non immune","4 - Laboratory procedures"
"165814008","Blood sent for human T-lymphotropic virus 3 serology (situation)","43C1.00","Blood sent for HTLV-3 serology","4 - Laboratory procedures"
