code,description,tag
15520004,Breathy whispered-intermittent group (finding),finding
15540006,International Federation of Gynecology and Obstetrics cervical cancer stage I (finding),finding
15542003,Clinical stage I C (finding),finding
15547009,Decreased granulocyte production (finding),finding
15592002,Previous pregnancy 1 (finding),finding
15601008,Intravascular hemolysis (finding),finding
15633004,"Gestation period, 16 weeks (finding)",finding
15638008,Motor amusia (finding),finding
15656008,Morphologic diagnosis deferred (finding),finding
15692007,Right lateral brow position (finding),finding
15721002,Protein supplementary feedings diet (finding),finding
15803009,Bladder pain (finding),finding
15859004,Chronic hemodialysis diet (finding),finding
15863006,Conflict (finding),finding
15867007,Intersexuality (finding),finding
15880005,Paraphrasia (finding),finding
15898009,Third stage of labor (finding),finding
15899001,Increased pancreatic secretion (finding),finding
15976004,Abnormal circadian rhythm (finding),finding
15981008,Increased desquamation (finding),finding
15993004,Alveolar hypoventilation (finding),finding
16001004,Otalgia (finding),finding
16002006,Abnormal exchange of solutes of cerebrospinal fluid (finding),finding
16013009,Hyperalimentation formula for short bowel syndrome (finding),finding
16021003,Artifact due to freezing (finding),finding
16034002,Clark melanoma level 5 (finding),finding
16039007,Hysterical amnesia (finding),finding
16046003,Muscle rigidity (finding),finding
16124009,Sexual inadequacy (finding),finding
16170002,Musical alexia (finding),finding
16192003,Superovulation (finding),finding
16207008,Postmature infancy (finding),finding
16208003,Low fat diet (finding),finding
16237004,Fluctuation (finding),finding
16249003,Synclitism (finding),finding
16266001,Voice abuse (finding),finding
16268000,Bowel sounds absent (finding),finding
16269008,Neuralgia (finding),finding
16289009,Bacterial growth in animal culture (finding),finding
16315008,Depolymerization (finding),finding
16320008,Feeling mixed emotions (finding),finding
16328001,Regional ventilation differences due to unequal stress (finding),finding
16331000,Heartburn (finding),finding
16345006,Weak G phenotype (finding),finding
16347003,"Patient status determination, moderately worse (finding)",finding
16386004,Dry skin (finding),finding
16387008,Victim of civil warfare (finding),finding
16399001,Difficulty coping with pain (finding),finding
16412007,Pathologic change of voice (finding),finding
16426003,General body function unknown (finding),finding
16430000,Oral psychosexual phase (finding),finding
16457003,"Disability evaluation, disability 65% (finding)",finding
16487009,Female adolescent sexual promiscuity (finding),finding
16513000,Postcordotomy pain (finding),finding
16514006,Moist skin (finding),finding
16538005,Early postpartum state (finding),finding
16539002,Increased skin sensitivity (finding),finding
16601003,"Bacterial colony consistency, viscous (finding)",finding
16611005,Relative frigidity (finding),finding
16702001,Admission certification denied (finding),finding
16735006,Avoidance coping (finding),finding
16737003,Abnormal vocal intensity (finding),finding
16831006,Indifference to pain (finding),finding
16844001,Painful urging to urinate (finding),finding
16873003,Musicogenic seizure (finding),finding
16962006,Feeling hatred (finding),finding
16973004,Limping (finding),finding
16985007,Fasting (finding),finding
17029006,Feeling despair (finding),finding
17038008,Increased skin temperature (finding),finding
17044007,Victim of statutory rape (finding),finding
17057004,Induced apnea (finding),finding
17068004,Normal circatrigintan biorhythm (finding),finding
17076002,pMX category (finding),finding
17077006,Abnormal respiratory rate (finding),finding
17099003,Peripheral muscle fatigue (finding),finding
17126001,Facies antonina (finding),finding
17154008,Increased general body function (finding),finding
17173007,Excessive thirst (finding),finding
17209001,Coitus inversus (finding),finding
17211005,Winged scapula (finding),finding
17216000,"Dyspnea, class I (finding)",finding
17221002,"Bacterial colony elevation, flat (finding)",finding
17235000,Spherocytosis (finding),finding
17261001,Problem of aging (finding),finding
17276009,Decreased fertility (finding),finding
17284008,Pornographic stimulation (finding),finding
17326005,Well in self (finding),finding
17329003,Ureteric colic (finding),finding
17333005,Term birth of multiple newborns (finding),finding
17360003,Hippocampal pressure groove (finding),finding
17361004,Tracheal breathing (finding),finding
17450006,Myoclonus (finding),finding
17456000,Breslow measurement - depth from 0.76 to 1.75 mm (finding),finding
17489000,Body height normal for age (finding),finding
17491008,"Psychosomatic factor in physical condition, minor psychological component (finding)",finding
17523003,Genetic mosaic (finding),finding
17535004,Lying in bed (finding),finding
17545002,Decreased diameter (finding),finding
17618008,Previous pregnancies 9 (finding),finding
17691001,Clinical stage I S (finding),finding
17704007,Masturbation (finding),finding
17719008,Decreased thickness of skin (finding),finding
17783003,Car sickness (finding),finding
17816005,Clinical stage II B (finding),finding
17820009,Xanthurenic aciduria (finding),finding
17832008,Hormone decrease (finding),finding
17842005,Confabulation (finding),finding
17889007,Disinterment for recovery of evidence (finding),finding
17891004,Sustained clonus (finding),finding
17902004,"Hyperlipoproteinemia diet, type IIb and type III (finding)",finding
17928001,Light-chain proteinuria (finding),finding
17971005,Sedated (finding),finding
17986004,Barking cough (finding),finding
18050000,Increased systolic arterial pressure (finding),finding
18079007,Alternating ovulatory and anovulatory cycle (finding),finding
18101008,Bowel sounds hyperactive (finding),finding
18117002,Paranoid character (finding),finding
18122002,Normal uterine contraction wave (finding),finding
18136007,"Glasgow coma scale, 7 (finding)",finding
18144007,Normal infradian biorhythm (finding),finding
18156008,Abdominal hyperesthesia (finding),finding
18165001,Jaundice (finding),finding
18191000,Salaam spasm (finding),finding
18197001,Asthmatoid wheeze (finding),finding
18232000,Difficulty coping (finding),finding
18250007,Decrease in circumference (finding),finding
18258000,Normospermatogenic sterility (finding),finding
18259008,Electroencephalogram abnormality without seizure (finding),finding
18318000,Infatuation (finding),finding
18333008,Bleached hair (finding),finding
18343006,Circumstantiality (finding),finding
18352002,Abnormal systolic arterial pressure (finding),finding
18358003,Prosopagnosia (finding),finding
18392000,Psychological sign (finding),finding
18425006,Passage of rice water stools (finding),finding
18430005,Gleason grade score 4 out of 10 (finding),finding
18460000,Normal nervous system function (finding),finding
18469004,Decreased erythrocyte production (finding),finding
18472006,Sexual relaxation (finding),finding
18523001,Nudity (finding),finding
18530007,Sea sickness (finding),finding
18559007,Frank breech presentation (finding),finding
18565007,Redistribution (finding),finding
18576006,Primary functional encopresis (finding),finding
18618006,Aura (finding),finding
18632008,"Patient status determination, deceased (finding)",finding
18644006,Increased gastric tonus (finding),finding
18645007,Increased gastric electrical activity (finding),finding
18656007,Grand multipara (finding),finding
18660005,Decreased lymphocyte production (finding),finding
18661009,Dyserythropoiesis (finding),finding
18676001,Ineffective family coping: disabling (finding),finding
18719006,Obligatory water reabsorption (finding),finding
18726006,Senile asthenia (finding),finding
18745002,Fetal descent (finding),finding
18750008,Autoimmune reaction mediated by B cells (finding),finding
18753005,Increased vascular resistance (finding),finding
18876004,Pain in finger (finding),finding
18905000,Left occipitolateral position (finding),finding
18908003,Toxic tremor (finding),finding
18963009,Mood swings (finding),finding
18966001,Autoscopic hallucination (finding),finding
18999004,Bone turnover rate absent (finding),finding
19072006,Libido control (finding),finding
19129003,Seems in a dream (finding),finding
19153009,Normal circannual biorhythm (finding),finding
19167000,Inequality in size of kidneys (finding),finding
19189001,Forepleasure (finding),finding
19200009,Psychosocial deprivation (finding),finding
19212008,Abnormal extension (finding),finding
19260006,Lowered convulsive threshold (finding),finding
19281006,Bacterial colony size (finding),finding
19282004,Cough on exercise (finding),finding
19313000,Increased blood vessel permeability (finding),finding
19334007,Stress seizure (finding),finding
19337000,Fully effaced cervix (finding),finding
19352007,Giving-way (finding),finding
19384000,Graham Steell murmur (finding),finding
19391002,"Powerlessness, moderate (finding)",finding
19408000,pM0 category (finding),finding
19411004,Spurling sign (finding),finding
19418005,Psychopathic personality trait (finding),finding
19452008,Nasal mucosa edematous (finding),finding
19482002,Regulatory sequence (finding),finding
19512009,Fear of insects (finding),finding
19532005,Muscle tone atonic (finding),finding
19538009,Verbigeration (finding),finding
19539001,Bacterial colony density (finding),finding
19557000,Hyperexplexia (finding),finding
19585003,Postoperative state (finding),finding
19593003,Movement partial seizure (finding),finding
19628007,Hormone absence (finding),finding
19653005,Noise effects on inner ear (finding),finding
19657006,Disorientated in time (finding),finding
19693008,Trendelenburg sign (finding),finding
19705003,Sexual harassment by male (finding),finding
19717001,Victim of spacecraft accident (finding),finding
19730000,Abnormally hard consistency (finding),finding
19776001,Decreased size (finding),finding
19782003,Sexual hypesthesia (finding),finding
19865006,Functional hallucinations (finding),finding
19887002,Claustrophobia (finding),finding
19900004,Decreased peripheral vision (finding),finding
19962005,Perthes' test (finding),finding
19977002,Egophony (finding),finding
19998002,Megakaryocytic maturation arrest (finding),finding
20016009,Menarche (finding),finding
20036005,Cervical discharge (finding),finding
